time,close,high,low,open,volumebtc,volume,date
1582894800,8661.17,8692.38,8490.12,8518.72,56.16,483654.15,2020-02-28
1582898400,8661.99,8667.19,8555.95,8661.17,43.48,374118.95,2020-02-28
1582902000,8715.91,8715.91,8625.18,8661.99,31.55,273690.4,2020-02-28
1582905600,8640.18,8728.08,8632.74,8715.91,24.86,215692.86,2020-02-28
1582909200,8549.3,8640.18,8498.41,8640.18,49.49,423400.95,2020-02-28
1582912800,8550.77,8590.74,8522.22,8549.3,37.92,324503.88,2020-02-28
1582916400,8571.89,8599.58,8522.8,8550.77,11.92,102015.3,2020-02-28
1582920000,8622.17,8716.4,8571.89,8571.89,104.65,903747.55,2020-02-28
1582923600,8678.3,8694.6,8617.96,8622.17,37.65,325974.32,2020-02-28
1582927200,8792.61,8793.0,8671.19,8678.3,22.0,192138.69,2020-02-28
1582930800,8694.12,8819.53,8690.0,8792.61,27.01,236637.6,2020-02-28
1582934400,8740.31,8784.51,8694.12,8694.12,6.354,55579.94,2020-02-29
1582938000,8691.6,8749.02,8680.0,8740.31,15.16,131995.98,2020-02-29
1582941600,8726.79,8740.81,8689.92,8691.6,8.52,74222.85,2020-02-29
1582945200,8731.69,8748.61,8694.49,8726.79,7.19,62736.39,2020-02-29
1582948800,8763.18,8770.81,8731.69,8731.69,12.86,112518.45,2020-02-29
1582952400,8777.61,8781.33,8754.76,8763.18,5.446,47758.72,2020-02-29
1582956000,8732.55,8802.39,8725.04,8777.61,15.66,137079.34,2020-02-29
1582959600,8777.46,8777.46,8724.05,8732.55,9.612,84135.17,2020-02-29
1582963200,8756.75,8781.94,8742.95,8777.46,6.434,56396.17,2020-02-29
1582966800,8701.37,8767.81,8692.49,8756.75,3.192,27834.98,2020-02-29
1582970400,8648.53,8737.25,8634.83,8701.37,22.93,199260.9,2020-02-29
1582974000,8710.76,8720.46,8622.7,8648.53,5.972,51800.64,2020-02-29
1582977600,8675.28,8711.67,8666.12,8710.76,6.396,55503.48,2020-02-29
1582981200,8645.38,8677.08,8621.0,8675.28,9.789,84621.41,2020-02-29
1582984800,8625.64,8646.68,8585.33,8645.38,19.54,168241.79,2020-02-29
1582988400,8664.8,8685.53,8595.92,8625.64,55.41,478384.57,2020-02-29
1582992000,8618.78,8677.11,8615.0,8664.8,31.57,272945.84,2020-02-29
1582995600,8664.0,8664.0,8610.0,8618.78,9.561,82640.94,2020-02-29
1582999200,8668.88,8677.54,8649.3,8664.0,18.66,161853.08,2020-02-29
1583002800,8680.45,8680.55,8637.82,8668.88,10.74,93033.47,2020-02-29
1583006400,8659.82,8680.45,8648.88,8680.45,3.96,34306.35,2020-02-29
1583010000,8636.0,8666.29,8618.34,8659.82,4.962,42903.14,2020-02-29
1583013600,8633.35,8641.17,8600.88,8636.0,8.318,71733.8,2020-02-29
1583017200,8528.39,8652.42,8528.39,8633.35,31.88,273720.45,2020-02-29
1583020800,8536.15,8611.99,8524.66,8528.39,21.02,179964.84,2020-03-01
1583024400,8649.36,8666.37,8510.22,8536.15,26.6,228336.37,2020-03-01
1583028000,8633.93,8676.78,8619.85,8649.36,15.78,136412.31,2020-03-01
1583031600,8626.9,8658.34,8622.53,8633.93,16.35,141148.15,2020-03-01
1583035200,8581.89,8626.9,8562.84,8626.9,6.903,59213.15,2020-03-01
1583038800,8586.82,8587.19,8541.33,8581.89,6.773,58027.56,2020-03-01
1583042400,8555.38,8591.19,8527.99,8586.82,35.96,307810.2,2020-03-01
1583046000,8542.71,8557.24,8521.0,8555.38,12.83,109572.62,2020-03-01
1583049600,8534.81,8595.05,8532.32,8542.71,20.17,172716.26,2020-03-01
1583053200,8543.97,8586.34,8523.31,8534.81,3.773,32302.45,2020-03-01
1583056800,8573.89,8584.47,8540.3,8543.97,2.765,23707.54,2020-03-01
1583060400,8651.82,8654.39,8557.97,8573.89,26.14,224382.28,2020-03-01
1583064000,8575.01,8760.0,8570.66,8651.82,37.22,323711.36,2020-03-01
1583067600,8612.57,8626.29,8547.34,8575.01,25.64,220156.86,2020-03-01
1583071200,8565.62,8634.11,8561.03,8612.57,15.66,134427.64,2020-03-01
1583074800,8552.28,8611.23,8546.24,8565.62,46.72,400068.91,2020-03-01
1583078400,8517.84,8575.05,8455.68,8552.28,52.49,446578.82,2020-03-01
1583082000,8499.74,8517.84,8455.97,8517.84,16.88,143322.86,2020-03-01
1583085600,8449.68,8501.6,8449.0,8499.74,18.23,154373.73,2020-03-01
1583089200,8532.0,8561.14,8412.5,8449.68,64.04,543497.17,2020-03-01
1583092800,8485.89,8559.29,8485.89,8532.0,12.83,109416.67,2020-03-01
1583096400,8511.39,8531.91,8466.48,8485.89,12.24,104045.43,2020-03-01
1583100000,8549.38,8567.18,8506.57,8511.39,25.31,215974.36,2020-03-01
1583103600,8528.93,8579.14,8528.93,8549.38,22.28,190468.26,2020-03-01
1583107200,8550.33,8560.0,8492.39,8528.93,14.25,121379.26,2020-03-02
1583110800,8557.67,8561.0,8514.0,8550.33,9.99,85257.45,2020-03-02
1583114400,8629.48,8651.0,8549.47,8557.67,28.6,246431.83,2020-03-02
1583118000,8604.98,8645.28,8598.08,8629.48,57.86,498552.13,2020-03-02
1583121600,8643.0,8643.61,8604.49,8604.98,19.19,165536.17,2020-03-02
1583125200,8655.0,8655.0,8621.93,8643.0,6.887,59474.77,2020-03-02
1583128800,8634.0,8696.96,8631.35,8655.0,24.53,212421.15,2020-03-02
1583132400,8615.68,8647.69,8600.65,8634.0,25.2,217174.75,2020-03-02
1583136000,8672.64,8672.64,8615.68,8615.68,11.93,103184.52,2020-03-02
1583139600,8701.57,8704.13,8653.79,8672.64,15.8,137275.96,2020-03-02
1583143200,8724.54,8763.17,8697.0,8701.57,91.21,796350.51,2020-03-02
1583146800,8743.44,8765.96,8716.46,8724.54,23.02,201197.41,2020-03-02
1583150400,8753.75,8768.1,8717.85,8743.44,11.43,99851.68,2020-03-02
1583154000,8834.09,8850.0,8750.64,8753.75,36.21,319088.77,2020-03-02
1583157600,8816.1,8897.88,8816.1,8834.09,24.1,213341.63,2020-03-02
1583161200,8825.93,8856.06,8780.76,8816.1,52.12,459800.89,2020-03-02
1583164800,8865.5,8878.37,8823.37,8825.93,33.55,297033.42,2020-03-02
1583168400,8865.13,8907.85,8859.71,8865.5,49.77,442231.13,2020-03-02
1583172000,8858.98,8892.28,8840.86,8865.13,23.72,210478.73,2020-03-02
1583175600,8884.0,8889.83,8827.61,8858.98,18.03,159516.7,2020-03-02
1583179200,8880.54,8888.03,8855.4,8884.0,19.37,171877.45,2020-03-02
1583182800,8943.84,8950.0,8880.54,8880.54,28.1,250621.0,2020-03-02
1583186400,8924.69,8971.1,8922.6,8943.84,14.34,128197.61,2020-03-02
1583190000,8917.85,8924.69,8890.0,8924.69,16.1,143336.64,2020-03-02
1583193600,8862.29,8917.85,8833.07,8917.85,16.75,148588.58,2020-03-03
1583197200,8831.48,8873.98,8831.08,8862.29,18.57,164381.23,2020-03-03
1583200800,8873.41,8873.6,8820.44,8831.48,34.71,307281.55,2020-03-03
1583204400,8882.52,8892.84,8859.15,8873.41,8.68,77026.26,2020-03-03
1583208000,8850.41,8882.52,8837.78,8882.52,6.859,60743.68,2020-03-03
1583211600,8860.63,8865.71,8827.45,8850.41,8.803,77843.24,2020-03-03
1583215200,8791.5,8860.83,8782.74,8860.63,25.4,223843.25,2020-03-03
1583218800,8763.43,8791.5,8752.46,8791.5,29.51,258832.68,2020-03-03
1583222400,8795.09,8800.0,8746.31,8763.43,14.71,129178.04,2020-03-03
1583226000,8823.86,8833.36,8767.2,8795.09,18.95,166990.18,2020-03-03
1583229600,8850.4,8877.6,8811.75,8823.86,8.25,73072.28,2020-03-03
1583233200,8879.8,8880.45,8836.2,8850.4,3.521,31220.62,2020-03-03
1583236800,8796.02,8917.62,8790.14,8879.8,21.67,191979.76,2020-03-03
1583240400,8808.0,8808.86,8767.48,8796.02,21.62,189965.31,2020-03-03
1583244000,8744.18,8808.0,8721.87,8808.0,31.85,278916.03,2020-03-03
1583247600,8753.43,8896.03,8682.0,8744.18,84.81,744973.52,2020-03-03
1583251200,8699.41,8778.24,8662.99,8753.43,56.69,494298.58,2020-03-03
1583254800,8724.29,8734.15,8691.25,8699.41,18.85,164230.71,2020-03-03
1583258400,8715.43,8729.49,8691.73,8724.29,24.77,215973.21,2020-03-03
1583262000,8714.2,8720.49,8670.0,8715.43,14.47,125855.33,2020-03-03
1583265600,8708.38,8725.1,8690.51,8714.2,20.69,180105.15,2020-03-03
1583269200,8737.72,8749.23,8708.38,8708.38,11.29,98542.41,2020-03-03
1583272800,8781.55,8791.05,8728.81,8737.72,19.41,169870.01,2020-03-03
1583276400,8757.59,8789.85,8752.75,8781.55,12.94,113506.89,2020-03-03
1583280000,8770.33,8782.15,8727.68,8757.59,23.92,209488.63,2020-03-04
1583283600,8790.86,8817.14,8770.33,8770.33,35.1,308941.53,2020-03-04
1583287200,8815.58,8830.0,8790.86,8790.86,33.27,293354.86,2020-03-04
1583290800,8786.71,8824.73,8780.06,8815.58,20.94,184213.67,2020-03-04
1583294400,8833.66,8835.63,8786.07,8786.71,17.88,157598.24,2020-03-04
1583298000,8843.07,8848.0,8808.17,8833.66,23.19,204654.24,2020-03-04
1583301600,8790.47,8848.0,8783.67,8843.07,15.71,138288.3,2020-03-04
1583305200,8818.64,8832.9,8790.47,8790.47,13.15,115881.3,2020-03-04
1583308800,8825.97,8833.87,8800.06,8818.64,17.06,150405.09,2020-03-04
1583312400,8752.46,8831.89,8750.0,8825.97,28.7,252186.11,2020-03-04
1583316000,8735.25,8771.81,8730.06,8752.46,18.31,160301.9,2020-03-04
1583319600,8722.79,8748.45,8705.79,8735.25,33.07,288778.15,2020-03-04
1583323200,8734.42,8766.79,8711.13,8722.79,38.59,337393.95,2020-03-04
1583326800,8759.14,8766.7,8727.42,8734.42,24.61,215021.57,2020-03-04
1583330400,8730.21,8791.57,8721.87,8759.14,31.66,277351.08,2020-03-04
1583334000,8703.22,8767.12,8671.87,8730.21,49.38,430165.6,2020-03-04
1583337600,8722.72,8727.32,8680.92,8703.22,27.38,238330.15,2020-03-04
1583341200,8730.53,8737.25,8711.64,8722.72,26.05,227339.96,2020-03-04
1583344800,8723.79,8742.17,8697.22,8730.53,14.5,126373.15,2020-03-04
1583348400,8742.07,8756.82,8721.35,8723.79,15.19,132731.75,2020-03-04
1583352000,8708.42,8745.16,8692.1,8742.07,42.06,366892.52,2020-03-04
1583355600,8739.66,8741.49,8698.54,8708.42,10.35,90289.89,2020-03-04
1583359200,8755.27,8764.13,8730.81,8739.66,28.51,249631.26,2020-03-04
1583362800,8767.87,8779.97,8748.51,8755.27,29.34,257338.32,2020-03-04
1583366400,8876.23,8889.67,8767.86,8767.87,52.57,465137.28,2020-03-05
1583370000,8887.01,8887.95,8848.39,8876.23,42.65,378459.28,2020-03-05
1583373600,8941.7,8966.13,8870.09,8887.01,54.23,483203.45,2020-03-05
1583377200,8881.78,8957.66,8875.67,8941.7,31.4,280037.24,2020-03-05
1583380800,8909.9,8923.97,8874.18,8881.78,31.94,284021.06,2020-03-05
1583384400,8935.72,8949.04,8903.56,8909.9,21.56,192384.56,2020-03-05
1583388000,8941.7,8967.78,8918.43,8935.72,28.21,252320.15,2020-03-05
1583391600,8908.79,8950.04,8896.12,8941.7,26.47,236192.14,2020-03-05
1583395200,8940.0,8940.0,8906.58,8908.79,9.116,81347.45,2020-03-05
1583398800,9097.0,9097.0,8928.27,8940.0,75.82,685390.24,2020-03-05
1583402400,9095.96,9100.0,9061.96,9097.0,21.44,194757.72,2020-03-05
1583406000,9118.71,9123.11,9078.57,9095.96,61.79,562529.71,2020-03-05
1583409600,9094.28,9150.0,9093.66,9118.71,19.94,181807.3,2020-03-05
1583413200,9097.5,9100.05,9065.23,9094.28,21.88,198686.64,2020-03-05
1583416800,9044.61,9109.99,9038.11,9097.5,39.88,362445.37,2020-03-05
1583420400,9096.11,9100.19,9032.05,9044.61,32.12,290615.02,2020-03-05
1583424000,9103.0,9136.41,9082.45,9096.11,23.1,210323.89,2020-03-05
1583427600,9109.74,9134.32,9079.95,9103.0,21.16,192801.83,2020-03-05
1583431200,9128.8,9138.7,9096.52,9109.74,35.48,323417.48,2020-03-05
1583434800,9175.42,9176.39,9109.13,9128.8,20.71,189116.42,2020-03-05
1583438400,9128.08,9175.42,9095.71,9175.42,14.04,128192.99,2020-03-05
1583442000,9113.28,9148.58,9112.0,9128.08,32.12,293151.95,2020-03-05
1583445600,9068.2,9115.61,9068.2,9113.28,29.9,272299.84,2020-03-05
1583449200,9073.37,9089.93,9046.82,9068.2,19.59,177591.67,2020-03-05
1583452800,9001.96,9081.44,9000.0,9073.37,38.16,345219.97,2020-03-06
1583456400,9025.24,9048.57,9000.0,9001.96,10.03,90456.86,2020-03-06
1583460000,9065.01,9092.01,9025.24,9025.24,11.23,101775.24,2020-03-06
1583463600,9059.77,9076.75,9049.0,9065.01,6.544,59342.59,2020-03-06
1583467200,9055.82,9068.76,9023.78,9059.77,9.411,85125.47,2020-03-06
1583470800,9119.42,9120.0,9055.82,9055.82,85.12,775456.85,2020-03-06
1583474400,9111.22,9129.54,9105.43,9119.42,7.768,70814.86,2020-03-06
1583478000,9111.77,9145.14,9105.4,9111.22,20.17,183955.96,2020-03-06
1583481600,9121.85,9126.31,9092.82,9111.77,13.12,119453.87,2020-03-06
1583485200,9124.73,9136.82,9116.98,9121.85,8.319,75935.58,2020-03-06
1583488800,9165.62,9167.21,9107.76,9124.73,17.78,162499.64,2020-03-06
1583492400,9147.66,9182.09,9140.94,9165.62,22.01,201611.34,2020-03-06
1583496000,9127.5,9147.66,9108.66,9147.66,13.57,123788.16,2020-03-06
1583499600,9070.74,9135.0,9057.38,9127.5,42.66,388428.96,2020-03-06
1583503200,9087.26,9113.46,9069.63,9070.74,13.53,122932.12,2020-03-06
1583506800,9029.79,9102.25,9029.79,9087.26,39.87,361369.32,2020-03-06
1583510400,9079.84,9084.0,9029.79,9029.79,16.17,146534.1,2020-03-06
1583514000,9086.33,9100.77,9074.05,9079.84,13.72,124666.49,2020-03-06
1583517600,9088.12,9094.66,9076.44,9086.33,17.76,161405.31,2020-03-06
1583521200,9101.53,9125.82,9086.02,9088.12,26.96,245320.44,2020-03-06
1583524800,9118.29,9127.64,9101.53,9101.53,17.93,163564.35,2020-03-06
1583528400,9137.68,9144.5,9118.29,9118.29,9.923,90612.43,2020-03-06
1583532000,9125.2,9138.77,9081.25,9137.68,20.73,188790.47,2020-03-06
1583535600,9156.0,9156.0,9124.65,9125.2,14.73,134602.66,2020-03-06
1583539200,9145.94,9168.48,9121.37,9156.0,14.58,133252.42,2020-03-07
1583542800,9113.75,9149.72,9104.64,9145.94,6.773,61766.6,2020-03-07
1583546400,9113.52,9130.32,9103.48,9113.75,5.594,50998.27,2020-03-07
1583550000,9114.56,9134.58,9108.59,9113.52,7.647,69729.21,2020-03-07
1583553600,9092.36,9130.87,9086.92,9114.56,9.761,88832.45,2020-03-07
1583557200,9101.53,9103.85,9081.28,9092.36,8.087,73512.03,2020-03-07
1583560800,9092.28,9119.33,9092.28,9101.53,12.11,110230.82,2020-03-07
1583564400,9112.28,9114.59,9070.94,9092.28,16.34,148530.1,2020-03-07
1583568000,9124.3,9129.53,9102.72,9112.28,3.178,28962.39,2020-03-07
1583571600,9132.84,9132.84,9111.29,9124.3,7.291,66472.63,2020-03-07
1583575200,9120.35,9140.0,9115.23,9132.84,11.15,101816.39,2020-03-07
1583578800,9118.26,9127.32,9094.25,9120.35,7.472,68112.69,2020-03-07
1583582400,9115.46,9159.43,9109.16,9118.26,3.292,30057.22,2020-03-07
1583586000,9105.03,9130.68,9096.0,9115.46,15.8,143865.04,2020-03-07
1583589600,9128.48,9129.46,9105.03,9105.03,10.88,99185.8,2020-03-07
1583593200,9132.0,9140.35,9119.54,9128.48,34.74,317051.33,2020-03-07
1583596800,9049.56,9212.0,9034.32,9132.0,77.08,704454.28,2020-03-07
1583600400,8938.0,9049.56,8920.97,9049.56,63.14,565968.55,2020-03-07
1583604000,8891.34,8940.09,8850.0,8938.0,64.68,574781.9,2020-03-07
1583607600,8899.11,8906.86,8869.99,8891.34,33.57,298273.29,2020-03-07
1583611200,8891.38,8906.36,8870.33,8899.11,18.46,164068.74,2020-03-07
1583614800,8887.56,8902.17,8878.87,8891.38,12.9,114743.63,2020-03-07
1583618400,8922.22,8929.71,8887.56,8887.56,19.74,175933.96,2020-03-07
1583622000,8901.47,8922.22,8879.47,8922.22,5.949,52935.34,2020-03-07
1583625600,8793.89,8901.47,8740.0,8901.47,57.98,511408.74,2020-03-08
1583629200,8768.03,8799.59,8763.92,8793.89,19.86,174353.98,2020-03-08
1583632800,8731.74,8785.31,8731.74,8768.03,8.785,76927.59,2020-03-08
1583636400,8756.02,8767.7,8712.61,8731.74,13.12,114832.18,2020-03-08
1583640000,8746.88,8756.49,8736.1,8756.02,11.99,104902.8,2020-03-08
1583643600,8734.12,8751.1,8730.38,8746.88,3.123,27296.47,2020-03-08
1583647200,8736.4,8741.95,8711.65,8734.12,7.503,65514.34,2020-03-08
1583650800,8752.35,8762.13,8736.4,8736.4,4.79,41917.32,2020-03-08
1583654400,8740.32,8755.12,8733.59,8752.35,6.178,53987.08,2020-03-08
1583658000,8723.76,8758.34,8723.76,8740.32,2.013,17608.39,2020-03-08
1583661600,8751.93,8756.84,8693.1,8723.76,25.37,220891.22,2020-03-08
1583665200,8755.98,8769.35,8734.8,8751.93,18.25,159724.0,2020-03-08
1583668800,8682.66,8759.95,8666.23,8755.98,55.49,482923.33,2020-03-08
1583672400,8667.45,8700.79,8639.59,8682.66,53.51,463568.34,2020-03-08
1583676000,8587.42,8681.8,8570.0,8667.45,51.42,443107.58,2020-03-08
1583679600,8409.53,8600.0,8310.0,8587.42,139.96,1180920.53,2020-03-08
1583683200,8288.37,8409.53,8160.0,8409.53,181.44,1500295.41,2020-03-08
1583686800,8317.87,8365.51,8261.67,8288.37,80.69,670900.33,2020-03-08
1583690400,8298.17,8325.81,8280.0,8317.87,40.48,336181.77,2020-03-08
1583694000,8295.62,8313.66,8280.34,8298.17,20.77,172288.69,2020-03-08
1583697600,8274.97,8319.35,8274.97,8295.62,31.67,262970.61,2020-03-08
1583701200,8253.24,8296.22,8210.0,8274.97,26.67,220366.62,2020-03-08
1583704800,8171.36,8281.24,8164.0,8253.24,58.46,480102.35,2020-03-08
1583708400,8040.04,8251.44,8002.0,8171.36,129.05,1043349.98,2020-03-08
1583712000,8087.97,8179.35,7000.0,8040.04,533.22,4243299.6,2020-03-09
1583715600,8095.11,8144.35,8044.06,8087.97,44.34,359213.89,2020-03-09
1583719200,8037.0,8099.04,8033.68,8095.11,38.23,308521.02,2020-03-09
1583722800,8070.0,8106.32,8000.22,8037.0,113.11,911234.46,2020-03-09
1583726400,7861.68,8070.0,7819.05,8070.0,94.09,743042.57,2020-03-09
1583730000,7941.71,7962.59,7690.01,7861.68,78.61,615589.77,2020-03-09
1583733600,7874.0,8007.38,7859.87,7941.71,31.34,248840.95,2020-03-09
1583737200,7911.25,7939.79,7874.0,7874.0,15.04,118962.46,2020-03-09
1583740800,7979.53,7999.5,7910.13,7911.25,30.82,245252.64,2020-03-09
1583744400,7893.24,7984.46,7893.24,7979.53,43.23,343539.65,2020-03-09
1583748000,7891.87,7929.96,7887.38,7893.24,18.34,145081.88,2020-03-09
1583751600,7813.43,7895.68,7754.81,7891.87,42.55,332089.94,2020-03-09
1583755200,7883.95,7926.8,7788.47,7813.43,58.33,458172.31,2020-03-09
1583758800,7807.2,7905.02,7708.0,7883.95,52.02,406190.1,2020-03-09
1583762400,7722.62,7841.06,7701.33,7807.2,68.99,534899.28,2020-03-09
1583766000,7754.18,7765.69,7631.38,7722.62,128.64,989865.26,2020-03-09
1583769600,7791.68,7877.6,7701.58,7754.18,104.06,809795.65,2020-03-09
1583773200,7731.0,7796.6,7708.34,7791.68,77.76,602398.59,2020-03-09
1583776800,7753.09,7780.9,7724.77,7731.0,59.37,459930.22,2020-03-09
1583780400,7839.71,7882.11,7750.48,7753.09,60.79,475534.81,2020-03-09
1583784000,7862.42,7890.0,7802.59,7839.71,62.6,491842.89,2020-03-09
1583787600,7833.11,7882.27,7824.24,7862.42,27.25,214190.88,2020-03-09
1583791200,7881.9,7888.72,7833.1,7833.11,41.91,329229.15,2020-03-09
1583794800,7929.15,7937.62,7842.29,7881.9,84.54,666988.69,2020-03-09
1583798400,7939.4,7951.94,7893.04,7929.15,134.41,1063016.33,2020-03-10
1583802000,7900.94,7968.23,7894.6,7939.4,16.1,127864.35,2020-03-10
1583805600,7865.99,7925.24,7836.92,7900.94,20.23,159847.31,2020-03-10
1583809200,7921.29,7921.29,7855.68,7865.99,19.53,154069.31,2020-03-10
1583812800,7935.63,7947.48,7910.88,7921.29,24.77,196477.31,2020-03-10
1583816400,7938.27,7953.36,7910.12,7935.63,15.31,121423.31,2020-03-10
1583820000,7920.07,7956.59,7918.79,7938.27,10.3,81701.28,2020-03-10
1583823600,7897.36,7920.31,7869.36,7920.07,19.87,156873.57,2020-03-10
1583827200,7902.0,7933.92,7892.52,7897.36,12.19,96476.27,2020-03-10
1583830800,7884.81,7907.68,7876.15,7902.0,16.15,127404.37,2020-03-10
1583834400,8042.18,8069.78,7882.57,7884.81,119.14,953847.87,2020-03-10
1583838000,8077.64,8116.39,8039.25,8042.18,142.91,1155193.33,2020-03-10
1583841600,8143.34,8157.16,8067.08,8077.64,51.46,417218.57,2020-03-10
1583845200,8069.63,8154.14,8032.87,8143.34,78.5,635845.45,2020-03-10
1583848800,8046.19,8114.06,8033.72,8069.63,33.41,270042.67,2020-03-10
1583852400,7750.0,8046.19,7746.8,8046.19,145.78,1152944.46,2020-03-10
1583856000,7846.61,7853.44,7730.09,7750.0,49.3,385280.34,2020-03-10
1583859600,7870.12,7911.01,7824.48,7846.61,39.28,309151.95,2020-03-10
1583863200,7873.82,7891.42,7806.06,7870.12,52.0,408322.83,2020-03-10
1583866800,7982.6,7982.79,7854.92,7873.82,28.02,221706.39,2020-03-10
1583870400,7990.42,8032.87,7912.27,7982.6,40.21,320109.83,2020-03-10
1583874000,7966.08,8042.25,7952.82,7990.42,34.1,272950.12,2020-03-10
1583877600,7962.73,8021.04,7941.09,7966.08,49.33,393258.23,2020-03-10
1583881200,7888.47,7962.73,7878.3,7962.73,51.99,411241.38,2020-03-10
1583884800,7953.01,7956.93,7868.65,7888.47,28.8,228378.38,2020-03-11
1583888400,7937.55,7971.32,7912.54,7953.01,17.95,142433.42,2020-03-11
1583892000,7908.29,7950.61,7892.66,7937.55,8.819,69867.49,2020-03-11
1583895600,7929.69,7941.78,7889.66,7908.29,17.41,137853.71,2020-03-11
1583899200,7903.11,7949.42,7903.11,7929.69,6.542,51880.39,2020-03-11
1583902800,7856.57,7914.83,7829.82,7903.11,32.96,259333.62,2020-03-11
1583906400,7829.74,7884.76,7829.74,7856.57,10.36,81448.99,2020-03-11
1583910000,7867.47,7883.75,7824.89,7829.74,25.96,203989.44,2020-03-11
1583913600,7832.21,7927.0,7799.0,7867.47,27.52,216486.92,2020-03-11
1583917200,7824.99,7850.9,7810.97,7832.21,35.68,279329.46,2020-03-11
1583920800,7845.46,7859.49,7760.0,7824.99,87.28,680979.67,2020-03-11
1583924400,7838.69,7874.92,7819.77,7845.46,6.458,50665.91,2020-03-11
1583928000,7859.14,7867.07,7819.0,7838.69,18.83,147748.02,2020-03-11
1583931600,7857.77,7900.0,7846.72,7859.14,17.72,139680.83,2020-03-11
1583935200,7804.59,7867.8,7791.52,7857.77,19.49,152661.62,2020-03-11
1583938800,7782.96,7829.07,7749.87,7804.59,51.96,404362.0,2020-03-11
1583942400,7765.41,7826.74,7745.41,7782.96,47.21,367347.96,2020-03-11
1583946000,7669.26,7771.14,7656.4,7765.41,134.74,1036731.13,2020-03-11
1583949600,7801.92,7811.0,7584.52,7669.26,77.24,591849.53,2020-03-11
1583953200,7836.89,7854.25,7757.89,7801.92,45.5,354591.35,2020-03-11
1583956800,7866.4,7879.12,7832.25,7836.89,25.45,199849.59,2020-03-11
1583960400,7808.15,7879.55,7806.54,7866.4,79.23,619919.93,2020-03-11
1583964000,7979.14,7993.98,7808.15,7808.15,47.48,374802.4,2020-03-11
1583967600,7943.57,7984.31,7916.69,7979.14,28.6,227213.75,2020-03-11
1583971200,7927.53,7968.2,7910.0,7943.57,25.85,205101.37,2020-03-12
1583974800,7717.73,7944.0,7692.49,7927.53,58.51,457910.2,2020-03-12
1583978400,7637.7,7755.0,7551.0,7717.73,80.96,620826.84,2020-03-12
1583982000,7661.53,7697.01,7600.0,7637.7,39.14,299833.76,2020-03-12
1583985600,7627.72,7664.55,7567.11,7661.53,53.9,409198.03,2020-03-12
1583989200,7650.69,7652.91,7599.8,7627.72,15.28,116476.81,2020-03-12
1583992800,7495.13,7650.69,7459.76,7650.69,84.77,638095.18,2020-03-12
1583996400,7386.15,7495.13,7342.27,7495.13,88.5,655178.13,2020-03-12
1584000000,7368.86,7447.81,7309.9,7386.15,66.54,490957.6,2020-03-12
1584003600,7349.91,7382.64,7333.96,7368.86,52.24,384307.12,2020-03-12
1584007200,6204.0,7358.08,5840.85,7349.91,848.76,5647203.44,2020-03-12
1584010800,6037.81,6448.0,5800.0,6204.0,350.48,2149856.85,2020-03-12
1584014400,6045.66,6298.8,5789.0,6037.81,542.31,3281655.66,2020-03-12
1584018000,5989.98,6064.52,5715.0,6045.66,317.59,1875006.62,2020-03-12
1584021600,6108.69,6186.53,5880.0,5989.98,216.24,1308310.49,2020-03-12
1584025200,6128.97,6140.98,6000.48,6108.69,88.69,539746.91,2020-03-12
1584028800,6071.9,6198.55,5956.97,6128.97,111.63,675767.54,2020-03-12
1584032400,6120.59,6239.7,6069.95,6071.9,127.63,784425.19,2020-03-12
1584036000,5979.91,6155.1,5979.91,6120.59,70.97,431338.94,2020-03-12
1584039600,6020.93,6089.06,5964.3,5979.91,62.12,375616.06,2020-03-12
1584043200,5753.86,6040.67,5600.0,6020.93,189.82,1102376.43,2020-03-12
1584046800,5793.98,5860.0,5574.0,5753.86,141.26,800888.23,2020-03-12
1584050400,5806.38,5949.26,5723.18,5793.98,162.29,944373.6,2020-03-12
1584054000,4888.08,5806.38,4535.0,5806.38,745.48,3729742.73,2020-03-12
1584057600,4638.71,5088.46,4450.0,4888.08,397.81,1893265.55,2020-03-13
1584061200,4183.44,4789.87,4100.0,4638.71,294.15,1317383.75,2020-03-13
1584064800,5049.32,5658.18,3910.0,4183.44,529.9,2423163.35,2020-03-13
1584068400,5379.21,5940.0,5010.01,5049.32,237.16,1280647.79,2020-03-13
1584072000,4830.0,5379.21,4769.57,5379.21,124.52,632923.86,2020-03-13
1584075600,4963.56,5320.0,4810.0,4830.0,100.23,506411.71,2020-03-13
1584079200,5238.47,5256.41,4857.91,4963.56,61.02,308161.71,2020-03-13
1584082800,5434.35,5492.06,5065.1,5238.47,88.06,460960.89,2020-03-13
1584086400,5360.02,5700.0,5200.0,5434.35,96.69,523310.78,2020-03-13
1584090000,5781.53,5885.43,5349.99,5360.02,70.55,393574.88,2020-03-13
1584093600,5659.35,5801.87,5530.0,5781.53,90.87,516598.49,2020-03-13
1584097200,5478.27,5677.92,5300.0,5659.35,65.67,362695.46,2020-03-13
1584100800,5616.91,5750.0,5438.69,5478.27,74.84,418245.52,2020-03-13
1584104400,5663.84,5983.12,5500.0,5616.91,143.74,830369.17,2020-03-13
1584108000,5445.11,5885.84,5274.14,5663.84,116.83,661144.19,2020-03-13
1584111600,5248.82,5505.0,4968.77,5445.11,242.39,1247402.16,2020-03-13
1584115200,5228.08,5441.43,5065.96,5248.82,165.33,869071.51,2020-03-13
